event_id,user_id,movie_id,date_id,device_type,watch_minutes,completion_pct,is_completed,rating_given
19539,2768,234,20241015,Web Browser,15.4,69.8,0,5.0
19540,2940,160,20241121,Laptop,20.6,47.9,0,3.0
19541,1971,589,20241206,Web Browser,6.1,19.7,0,
19542,1132,100,20240920,Tablet,73.4,51.0,0,
19543,907,542,20241122,Gaming Console,13.5,26.4,0,
19544,2175,81,20231123,Smart TV,44.8,75.9,0,5.0
19545,2822,289,20240215,Web Browser,69.6,71.1,0,2.0
19547,716,75,20241213,Laptop,27.1,73.2,0,5.0
19548,513,387,20231120,Laptop,79.1,83.3,0,2.0
19549,2572,27,20240129,Mobile,87.1,84.5,0,3.0
19550,865,468,20240214,Smart TV,55.2,35.9,0,5.0
19551,2571,378,20240724,Smart TV,29.3,19.2,0,2.0
19552,1625,486,20240511,Laptop,18.1,40.3,0,
19553,335,213,20240119,Smart TV,70.9,78.8,0,
19554,89,24,20230526,Mobile,132.0,85.7,0,2.0
19555,1379,250,20231025,Web Browser,111.2,80.0,0,4.0
19556,2847,320,20241207,Smart TV,51.7,57.4,0,
19557,1591,359,20241121,Mobile,123.7,69.5,0,
19558,1334,130,20230809,Gaming Console,28.8,89.9,0,4.0
19559,864,190,20240205,Smart TV,10.5,47.7,0,2.0
19560,444,517,20231130,Mobile,15.4,10.1,0,
19561,1501,542,20241021,Mobile,21.7,42.6,0,3.0
19562,2324,319,20240824,Gaming Console,3.4,5.6,0,
19563,774,392,20240916,Gaming Console,48.5,60.7,0,5.0
19564,433,351,20241227,Mobile,53.7,61.8,0,2.0
19565,401,506,20241222,Tablet,101.9,82.2,0,4.0
19566,1539,79,20240312,Smart TV,27.6,46.0,0,
19567,2287,556,20240803,Laptop,19.3,12.1,0,
19568,1694,33,20240917,Tablet,86.3,49.6,0,5.0
19569,304,248,20240622,Laptop,55.3,45.3,0,1.0
19570,127,482,20240113,Web Browser,42.7,83.6,0,
19571,2583,362,20241109,Web Browser,77.0,93.9,1,1.0
19572,1806,458,20241222,Tablet,12.6,21.7,0,5.0
19573,2889,351,20240915,Web Browser,33.0,37.9,0,
19574,1194,390,20241212,Gaming Console,68.7,66.1,0,5.0
19575,1089,512,20241220,Smart TV,25.6,88.3,0,4.0
19576,489,458,20240921,Laptop,44.7,77.1,0,1.0
19577,1975,520,20231120,Smart TV,76.0,67.9,0,
19578,1014,270,20240520,Web Browser,135.1,85.0,0,5.0
19579,1153,100,20230429,Smart TV,93.6,65.0,0,5.0
19580,835,365,20240309,Smart TV,97.4,67.7,0,5.0
19581,2588,210,20240901,Mobile,35.0,74.5,0,
19582,2637,595,20240706,Smart TV,104.1,82.6,0,5.0
19583,986,300,20240713,Smart TV,25.4,87.6,0,2.0
19584,1603,442,20241129,Laptop,106.7,76.2,0,
19585,1331,164,20241225,Laptop,27.1,45.1,0,5.0
19586,614,236,20240313,Smart TV,88.5,71.9,0,
19587,1963,445,20230913,Web Browser,72.0,81.8,0,3.0
19588,1201,155,20241214,Smart TV,73.1,42.8,0,4.0
19589,314,273,20240205,Mobile,129.8,74.2,0,2.0
19590,1634,355,20230812,Smart TV,30.8,26.1,0,5.0
19591,508,108,20231123,Laptop,64.5,48.9,0,
19592,2189,520,20241027,Gaming Console,87.3,78.0,0,5.0
19593,2810,279,20241111,Mobile,17.5,58.4,0,5.0
19594,909,564,20240919,Tablet,35.1,34.8,0,
19595,2096,596,20241228,Mobile,31.4,59.2,0,4.0
19596,1364,406,20241215,Mobile,40.5,81.0,0,3.0
19597,114,246,20241218,Laptop,148.2,87.2,0,3.0
19598,2752,71,20230512,Laptop,21.6,45.0,0,
19599,559,587,20241101,Mobile,5.1,4.1,0,4.0
19600,1693,528,20241028,Smart TV,69.8,75.9,0,3.0
19601,1878,437,20231028,Laptop,19.1,36.1,0,5.0
19602,707,590,20241004,Smart TV,151.9,87.3,0,
19603,390,11,20240324,Mobile,64.1,53.4,0,
19604,1170,549,20241130,Mobile,16.1,34.3,0,3.0
19605,309,200,20231003,Smart TV,20.7,79.8,0,3.0
19606,848,334,20241029,Laptop,58.9,37.3,0,
19607,1944,500,20241223,Smart TV,28.9,53.6,0,
19608,670,521,20241013,Laptop,68.2,65.0,0,5.0
19609,1891,522,20240509,Mobile,5.3,21.3,0,
19610,266,560,20241120,Mobile,21.7,42.5,0,5.0
19611,1453,404,20241222,Mobile,118.7,74.2,0,5.0
19612,1901,194,20240219,Smart TV,4.7,16.7,0,
19613,2113,406,20240914,Laptop,16.4,32.7,0,
19614,2155,312,20240430,Mobile,0.6,1.0,0,1.0
19615,2097,436,20241207,Smart TV,106.7,60.9,0,5.0
19616,2061,293,20241119,Tablet,131.4,86.4,0,
19617,2648,487,20240728,Smart TV,30.1,51.8,0,
19618,552,405,20240422,Laptop,5.3,13.4,0,3.0
19619,2184,400,20241213,Gaming Console,32.4,85.2,0,4.0
19620,589,479,20231227,Smart TV,140.4,80.7,0,2.0
19621,1775,49,20241018,Mobile,142.8,95.8,1,
19622,328,21,20230612,Smart TV,120.5,95.6,1,4.0
19623,1077,64,20241228,Smart TV,90.0,98.9,1,
19624,2429,71,20240621,Laptop,26.4,55.0,0,2.0
19625,165,528,20240912,Gaming Console,74.8,81.3,0,4.0
19626,1358,190,20240427,Mobile,14.0,63.6,0,
19627,1816,330,20240714,Gaming Console,15.9,40.8,0,3.0
19628,545,111,20240812,Smart TV,15.8,45.2,0,3.0
19629,789,290,20240527,Smart TV,40.0,43.5,0,
19630,560,70,20241117,Gaming Console,78.3,67.0,0,
19631,125,37,20241126,Mobile,45.8,29.6,0,5.0
19632,2154,249,20240913,Mobile,9.8,23.9,0,5.0
19633,745,41,20241115,Smart TV,29.7,95.9,1,
19634,1216,346,20230423,Smart TV,49.7,90.4,1,
19635,2495,384,20241228,Mobile,107.9,84.3,0,4.0
19636,331,594,20240924,Tablet,83.7,48.4,0,3.0
19637,502,513,20241022,Tablet,61.3,35.9,0,5.0
19638,2251,158,20241118,Mobile,23.1,72.3,0,5.0
19640,1940,384,20240507,Mobile,50.0,39.0,0,5.0
19641,1059,155,20241116,Smart TV,104.2,60.9,0,5.0
19642,2494,541,20230914,Mobile,150.9,94.3,1,
19643,240,350,20230503,Laptop,20.7,59.1,0,5.0
19644,2377,119,20241207,Smart TV,33.1,76.9,0,1.0
19645,922,486,20240812,Tablet,40.5,89.9,0,5.0
19646,2618,133,20240201,Laptop,77.8,67.6,0,1.0
19647,58,242,20240316,Smart TV,28.0,53.9,0,
19648,45,462,20241226,Mobile,17.2,68.7,0,2.0
19649,1612,579,20240914,Mobile,111.8,93.2,1,2.0
19650,1902,533,20240704,Gaming Console,77.3,49.2,0,5.0
19651,1817,220,20240514,Laptop,111.2,75.1,0,5.0
19652,1470,11,20240519,Laptop,100.6,83.8,0,1.0
19653,1107,486,20240714,Smart TV,19.9,44.2,0,5.0
19654,1432,195,20231011,Mobile,61.5,51.7,0,
19655,2266,106,20241230,Smart TV,67.2,60.6,0,3.0
19656,2202,239,20240711,Smart TV,64.4,57.0,0,4.0
19657,1895,400,20240302,Laptop,21.1,55.7,0,1.0
19658,2337,362,20240518,Smart TV,68.7,83.8,0,
19659,2037,470,20241225,Smart TV,113.0,81.9,0,
19660,2402,268,20240229,Laptop,98.1,63.7,0,5.0
19661,1348,287,20241026,Mobile,7.6,26.2,0,2.0
19662,1778,156,20240925,Smart TV,6.0,21.3,0,3.0
19663,1035,426,20240804,Gaming Console,25.1,52.2,0,
19664,1190,272,20230909,Mobile,39.2,24.5,0,2.0
19665,486,411,20240917,Smart TV,87.8,90.6,1,4.0
19666,2645,299,20240523,Smart TV,15.8,14.5,0,
19667,2406,429,20230915,Smart TV,71.4,77.6,0,
19668,2556,551,20240822,Gaming Console,12.7,37.3,0,5.0
19669,1963,51,20231208,Mobile,101.5,58.7,0,3.0
19670,2928,450,20240101,Gaming Console,6.2,21.3,0,4.0
19671,2076,578,20240915,Tablet,76.4,68.8,0,1.0
19672,2726,243,20241213,Laptop,74.8,64.5,0,3.0
19673,2598,197,20230715,Smart TV,31.3,30.7,0,2.0
19674,2065,63,20240716,Laptop,24.3,78.4,0,1.0
19675,1149,547,20241202,Smart TV,24.0,44.4,0,2.0
19676,983,331,20241231,Mobile,45.3,28.1,0,
19677,2502,192,20231014,Mobile,56.7,36.6,0,2.0
19678,2324,206,20241221,Mobile,150.5,84.6,0,
19679,432,305,20241104,Mobile,92.5,56.1,0,4.0
19680,2,272,20241205,Smart TV,35.8,22.4,0,
19681,2287,471,20241109,Tablet,12.4,26.3,0,
19682,2349,528,20231202,Smart TV,80.0,86.9,0,5.0
19683,2260,351,20240101,Laptop,35.0,40.2,0,5.0
19684,259,436,20240116,Mobile,85.2,48.7,0,
19685,1154,392,20241219,Gaming Console,33.6,42.0,0,1.0
19686,2396,217,20240529,Mobile,30.6,65.1,0,1.0
19687,1571,485,20240925,Smart TV,35.0,63.7,0,4.0
19688,1167,4,20241106,Web Browser,52.5,59.0,0,4.0
19689,1578,154,20240403,Mobile,144.0,96.7,1,3.0
19690,2599,73,20230712,Smart TV,77.7,62.7,0,
19691,607,500,20240619,Smart TV,40.4,74.7,0,1.0
19692,1761,362,20240215,Gaming Console,23.9,29.2,0,
19693,945,359,20240521,Laptop,132.1,74.2,0,
19694,692,176,20241017,Smart TV,53.7,33.6,0,3.0
19695,2920,133,20230720,Smart TV,26.3,22.9,0,5.0
19696,853,14,20241115,Mobile,13.0,24.9,0,
19697,76,585,20231227,Mobile,42.5,75.9,0,
19698,2881,284,20241230,Smart TV,29.2,76.8,0,5.0
19699,2942,478,20230918,Laptop,34.7,24.3,0,5.0
19700,1464,276,20241231,Mobile,58.0,69.9,0,2.0
19701,2120,473,20230428,Smart TV,53.6,64.6,0,5.0
19702,931,210,20241101,Smart TV,25.8,54.8,0,
19703,1456,456,20230508,Laptop,43.0,26.9,0,
19704,2228,257,20240516,Smart TV,51.4,62.7,0,5.0
19705,2076,366,20240917,Gaming Console,44.7,79.9,0,5.0
19706,2103,390,20231018,Mobile,19.9,19.1,0,5.0
19707,1502,125,20241109,Mobile,44.4,48.3,0,3.0
19708,847,548,20240327,Smart TV,88.6,85.2,0,5.0
19709,219,543,20241118,Mobile,39.8,79.6,0,4.0
19710,1072,400,20240806,Web Browser,15.8,41.7,0,
19711,1702,519,20240904,Mobile,49.1,41.3,0,
19712,2976,153,20231221,Smart TV,42.0,82.4,0,3.0
19713,1077,143,20241228,Laptop,75.5,79.5,0,
19714,1306,382,20241217,Smart TV,21.8,72.7,0,
19715,868,377,20241216,Smart TV,22.2,69.2,0,2.0
19716,1281,327,20240908,Smart TV,110.8,77.0,0,2.0
19717,1096,72,20240918,Laptop,24.1,23.6,0,5.0
19718,2702,195,20241015,Smart TV,59.9,50.3,0,5.0
19719,2466,260,20240906,Laptop,79.1,67.6,0,
19720,2433,518,20241015,Smart TV,6.9,13.9,0,
19721,1871,328,20240729,Mobile,86.1,83.6,0,3.0
19722,833,504,20231106,Web Browser,95.1,70.5,0,
19723,1745,219,20240421,Smart TV,51.9,35.0,0,
19724,601,44,20240727,Tablet,20.5,75.8,0,1.0
19725,1806,359,20240408,Smart TV,117.3,65.9,0,
19726,2277,456,20241223,Mobile,68.7,42.9,0,1.0
19727,2451,510,20240905,Mobile,83.2,60.7,0,
19728,1098,291,20240705,Smart TV,21.2,41.6,0,5.0
19729,234,419,20231220,Web Browser,32.3,20.8,0,2.0
19730,1607,189,20241212,Mobile,34.6,80.5,0,
19731,2848,240,20241030,Smart TV,58.9,53.1,0,2.0
19732,1679,407,20241206,Laptop,57.2,43.3,0,
19733,724,401,20230929,Gaming Console,14.1,45.4,0,5.0
19734,816,106,20231107,Web Browser,71.5,64.4,0,
19735,2737,415,20240921,Mobile,8.0,27.6,0,5.0
19736,967,283,20240614,Laptop,73.0,49.3,0,1.0
19737,2920,309,20241205,Mobile,16.2,47.7,0,2.0
19738,2481,540,20230209,Gaming Console,23.4,61.5,0,3.0
19739,1571,471,20241108,Smart TV,20.4,43.4,0,5.0
19740,2755,562,20240609,Laptop,127.4,77.7,0,4.0
19741,775,239,20230806,Smart TV,74.2,65.7,0,
19742,1100,529,20241217,Smart TV,41.3,86.1,0,1.0
19743,439,261,20241114,Mobile,79.4,52.9,0,
19744,2845,452,20231208,Gaming Console,28.4,53.7,0,
19745,832,24,20240103,Tablet,129.6,84.1,0,3.0
19746,1828,43,20240315,Smart TV,96.6,61.2,0,
19747,398,440,20240316,Smart TV,68.2,45.8,0,1.0
19748,1856,569,20241129,Smart TV,44.9,41.2,0,
19749,1391,321,20240410,Smart TV,48.0,44.9,0,
19750,58,106,20240807,Laptop,77.9,70.2,0,1.0
19751,821,493,20240118,Smart TV,7.9,39.3,0,5.0
19752,2850,336,20240917,Mobile,17.9,17.9,0,1.0
19753,426,322,20240418,Smart TV,110.0,81.4,0,
19754,2370,342,20240406,Smart TV,55.9,42.3,0,
19755,378,508,20230502,Smart TV,56.8,50.8,0,5.0
19756,916,129,20241225,Web Browser,40.0,67.8,0,
19757,854,159,20240622,Mobile,82.7,68.9,0,
19758,2808,139,20240811,Smart TV,113.5,88.0,0,5.0
19759,1392,581,20240502,Laptop,36.9,30.5,0,3.0
19760,2044,23,20241114,Smart TV,45.5,84.3,0,1.0
19761,2836,331,20240724,Mobile,87.3,54.2,0,
19762,400,97,20241129,Mobile,24.2,93.1,1,1.0
19763,1875,526,20241230,Smart TV,48.7,86.9,0,
19764,1495,133,20241201,Mobile,99.2,86.3,0,
19765,1106,308,20240816,Smart TV,83.8,52.1,0,4.0
19766,2527,180,20241120,Smart TV,35.6,33.3,0,3.0
19767,2846,136,20241118,Tablet,15.2,63.3,0,
19768,599,282,20240427,Mobile,65.9,38.5,0,
19769,1345,69,20230701,Smart TV,19.3,13.6,0,1.0
19770,2515,164,20240819,Smart TV,3.8,6.3,0,
19771,2252,257,20240815,Smart TV,67.4,82.2,0,1.0
19772,112,76,20241016,Smart TV,44.9,81.6,0,
19773,491,467,20241007,Smart TV,81.8,53.5,0,3.0
19774,2290,77,20240301,Tablet,50.5,38.8,0,
19775,1656,512,20240712,Mobile,21.6,74.4,0,1.0
19776,945,264,20240710,Smart TV,40.2,37.2,0,
19777,2409,219,20240813,Mobile,135.8,91.7,1,
19778,2992,443,20240729,Laptop,44.4,55.5,0,4.0
19779,2304,409,20241215,Smart TV,30.0,88.3,0,5.0
19780,2177,65,20240910,Smart TV,41.7,75.7,0,2.0
19781,742,532,20240218,Mobile,85.4,55.1,0,5.0
19782,2988,231,20240607,Gaming Console,21.7,46.3,0,2.0
19783,555,399,20240513,Laptop,42.1,84.1,0,
19784,1081,585,20241116,Smart TV,29.6,52.8,0,5.0
19785,2185,497,20240718,Smart TV,44.4,35.2,0,4.0
19786,2588,319,20230813,Smart TV,5.0,8.3,0,5.0
19787,600,49,20230611,Smart TV,123.4,82.8,0,5.0
19788,189,482,20231220,Mobile,36.5,71.6,0,
19789,856,18,20240202,Smart TV,133.0,74.7,0,3.0
19790,922,107,20240812,Smart TV,76.1,54.4,0,4.0
19791,1198,335,20230508,Web Browser,37.3,37.3,0,
19792,345,202,20241213,Gaming Console,25.6,73.2,0,2.0
19793,839,526,20240215,Mobile,28.9,51.5,0,
19794,794,256,20241202,Smart TV,53.6,90.9,1,
19795,2318,429,20241012,Web Browser,81.3,88.4,0,
19796,2008,519,20240214,Smart TV,54.4,45.7,0,2.0
19797,1551,13,20240616,Mobile,146.5,82.7,0,
19798,834,460,20240531,Mobile,115.6,64.9,0,4.0
19799,1565,330,20241209,Smart TV,34.5,88.5,0,
19800,2196,206,20231110,Gaming Console,68.3,38.3,0,3.0
19801,70,247,20240325,Smart TV,8.6,14.9,0,5.0
19802,989,269,20240114,Smart TV,58.3,97.1,1,
19803,2734,338,20231014,Mobile,28.9,80.2,0,5.0
19804,2749,119,20231126,Laptop,5.6,13.1,0,5.0
19805,2843,39,20230425,Laptop,43.2,37.5,0,1.0
19806,41,58,20241216,Tablet,8.2,37.5,0,5.0
19807,534,97,20240803,Smart TV,24.1,92.8,1,
19808,1601,413,20230823,Tablet,83.8,53.1,0,
19809,385,44,20241201,Smart TV,6.9,25.5,0,5.0
19810,424,170,20241204,Gaming Console,40.9,39.3,0,4.0
19811,2305,5,20241227,Tablet,85.3,80.5,0,5.0
19812,2038,526,20241103,Smart TV,34.4,61.4,0,
19813,43,97,20240425,Smart TV,5.5,21.1,0,2.0
19814,2479,96,20231117,Mobile,166.6,95.2,1,4.0
19815,1599,199,20241111,Smart TV,81.7,48.9,0,
19816,1936,291,20240716,Mobile,25.8,50.7,0,
19817,875,468,20240927,Laptop,126.2,81.9,0,
19818,2157,114,20240720,Laptop,59.7,40.9,0,2.0
19819,2543,143,20241221,Smart TV,22.8,24.0,0,2.0
19820,2320,239,20241130,Laptop,68.6,60.7,0,2.0
19821,1973,244,20241229,Smart TV,74.2,41.2,0,5.0
19822,99,259,20241020,Smart TV,42.3,94.0,1,2.0
19823,225,98,20240302,Tablet,45.5,35.5,0,
19824,2650,596,20241130,Smart TV,32.3,61.0,0,3.0
19825,737,128,20240629,Smart TV,23.9,62.8,0,2.0
19826,1934,342,20241005,Laptop,67.6,51.2,0,4.0
19827,2828,578,20240129,Smart TV,59.0,53.1,0,3.0
19828,886,52,20240930,Tablet,40.1,42.7,0,4.0
19829,2701,279,20240912,Gaming Console,19.7,65.8,0,
19830,1586,1,20241112,Tablet,37.0,77.0,0,
19831,1429,446,20240402,Mobile,75.8,53.7,0,
19832,2321,1,20240314,Mobile,25.5,53.1,0,1.0
19833,970,494,20240429,Tablet,53.2,33.7,0,4.0
19834,1849,529,20230909,Smart TV,39.3,82.0,0,
19835,1747,588,20241129,Smart TV,35.3,65.4,0,
19836,601,150,20241015,Mobile,27.1,73.2,0,4.0
19837,1485,49,20241022,Mobile,135.3,90.8,1,5.0
19838,2483,273,20241121,Smart TV,25.7,14.7,0,
19839,2533,419,20240111,Tablet,41.4,26.7,0,
19840,1084,179,20240702,Mobile,44.5,29.7,0,
19841,2198,263,20241028,Smart TV,28.1,30.2,0,1.0
19842,1710,297,20241006,Web Browser,107.2,91.6,1,4.0
19843,1436,581,20230628,Laptop,73.8,61.0,0,
19844,844,224,20240311,Mobile,33.0,34.8,0,2.0
19845,2415,42,20240318,Smart TV,25.3,76.7,0,5.0
19846,2107,358,20240829,Laptop,34.0,18.9,0,5.0
19847,2785,518,20241125,Smart TV,25.7,51.4,0,4.0
19848,753,80,20241220,Smart TV,52.3,93.4,1,
19849,590,534,20230501,Smart TV,20.8,37.7,0,1.0
19850,1975,58,20231213,Mobile,17.4,79.2,0,
19851,2988,87,20240803,Mobile,57.8,52.1,0,2.0
19852,2285,493,20230921,Tablet,13.1,65.4,0,1.0
19853,2,210,20240416,Smart TV,13.4,28.4,0,3.0
19854,2581,458,20231119,Smart TV,26.8,46.2,0,
19855,2099,155,20241221,Tablet,111.7,65.3,0,
19856,2116,430,20240923,Smart TV,22.0,51.2,0,
19857,1324,17,20241229,Web Browser,1.9,3.4,0,2.0
19858,252,272,20240613,Web Browser,66.3,41.4,0,2.0
19859,1160,415,20241116,Smart TV,19.1,65.7,0,2.0
19860,261,90,20240624,Gaming Console,96.8,54.4,0,3.0
19861,2783,308,20240918,Laptop,87.5,54.4,0,4.0
19862,2554,89,20230707,Mobile,84.5,84.5,0,3.0
19863,1335,333,20241104,Laptop,22.4,12.6,0,4.0
19864,98,24,20240628,Gaming Console,65.9,42.8,0,4.0
19865,2960,531,20240813,Mobile,18.0,46.0,0,
19866,2896,498,20241211,Gaming Console,76.6,69.7,0,
19867,487,392,20231115,Mobile,45.4,56.7,0,3.0
19868,150,447,20240902,Mobile,15.2,50.8,0,2.0
19869,1599,260,20241113,Mobile,87.4,74.7,0,5.0
19870,1461,384,20241203,Smart TV,41.0,32.0,0,2.0
19871,2399,424,20240605,Smart TV,28.8,68.7,0,5.0
19872,1648,465,20241105,Gaming Console,26.0,47.2,0,
19873,2033,275,20241128,Smart TV,119.3,85.2,0,5.0
19874,1709,149,20241003,Laptop,11.7,32.5,0,5.0
19875,2674,309,20240731,Mobile,10.3,30.4,0,
19876,532,437,20241111,Smart TV,46.2,87.1,0,5.0
19877,652,112,20241208,Mobile,20.6,13.6,0,4.0
19878,1300,48,20240620,Gaming Console,79.0,78.3,0,
19879,1509,330,20240518,Mobile,6.7,17.1,0,
19880,1525,387,20240505,Laptop,84.3,88.8,0,3.0
19881,72,553,20241113,Mobile,9.9,36.5,0,
19882,2299,3,20241018,Smart TV,68.9,55.1,0,5.0
19883,2445,506,20231130,Tablet,93.7,75.5,0,2.0
19884,1823,67,20240823,Gaming Console,15.8,45.1,0,1.0
19885,1298,447,20241014,Mobile,13.5,44.9,0,3.0
19886,641,138,20230505,Mobile,9.7,35.9,0,
19887,1569,455,20240514,Laptop,79.5,69.7,0,1.0
19888,379,445,20240104,Tablet,73.8,83.8,0,1.0
19889,2019,237,20230131,Gaming Console,130.7,74.7,0,
19890,1245,153,20241230,Smart TV,45.6,89.5,0,1.0
19891,1479,184,20240722,Web Browser,16.7,83.4,0,
19892,1429,37,20241011,Smart TV,110.1,71.0,0,1.0
19893,2167,322,20240608,Laptop,98.0,72.6,0,5.0
19894,234,35,20230805,Smart TV,45.9,47.3,0,5.0
19895,2113,475,20240517,Smart TV,68.7,50.1,0,4.0
19896,1593,306,20240916,Mobile,16.2,47.8,0,
19897,2999,432,20240401,Tablet,133.6,89.1,0,
19898,304,267,20240416,Gaming Console,89.7,64.5,0,3.0
19899,1028,395,20241211,Mobile,51.5,47.3,0,4.0
19900,1111,399,20231109,Mobile,21.1,42.1,0,2.0
19901,83,287,20241205,Smart TV,14.2,49.1,0,5.0
19902,231,208,20240311,Mobile,77.8,80.2,0,5.0
19903,1748,459,20231121,Smart TV,47.8,28.3,0,
19904,1615,483,20241126,Web Browser,26.1,20.7,0,
19905,1064,346,20230301,Mobile,45.2,82.2,0,1.0
19906,959,369,20240601,Smart TV,19.2,60.1,0,
19907,138,253,20241224,Smart TV,24.0,96.0,1,
19908,1183,96,20241227,Tablet,63.1,36.0,0,3.0
19909,285,216,20241209,Mobile,57.5,35.3,0,
19910,825,340,20240920,Mobile,25.8,64.4,0,2.0
19911,1202,147,20240713,Smart TV,36.8,27.1,0,4.0
19912,1525,349,20230708,Web Browser,73.2,86.1,0,
19913,912,512,20241127,Mobile,20.8,71.6,0,
19914,1494,106,20240609,Laptop,57.5,51.8,0,4.0
19915,121,345,20231020,Mobile,37.5,93.8,1,1.0
19916,2852,270,20241005,Gaming Console,92.1,57.9,0,1.0
19917,817,207,20230425,Laptop,54.5,68.1,0,
19918,2851,89,20231216,Mobile,51.5,51.5,0,
19919,677,132,20241124,Mobile,54.4,56.7,0,4.0
19920,2718,230,20230618,Tablet,12.3,47.3,0,5.0
19921,1054,543,20240624,Smart TV,28.3,56.6,0,
19922,2083,389,20241110,Smart TV,41.8,82.0,0,
19923,615,423,20240503,Smart TV,25.5,56.6,0,5.0
19924,2733,233,20240112,Web Browser,25.6,17.4,0,5.0
19925,1830,319,20231207,Laptop,42.8,71.3,0,1.0
19926,496,201,20241009,Smart TV,60.3,56.3,0,
19927,707,259,20241203,Smart TV,8.5,18.9,0,2.0
19928,2669,16,20241002,Smart TV,28.4,53.6,0,5.0
19929,2437,198,20241119,Laptop,60.3,56.9,0,2.0
19930,2101,587,20240711,Mobile,43.7,35.2,0,
19931,2669,70,20240810,Laptop,32.1,27.4,0,5.0
19932,2535,379,20240402,Mobile,58.0,48.7,0,3.0
19933,2921,391,20241224,Tablet,115.5,81.9,0,5.0
19934,2751,37,20240926,Mobile,65.2,42.1,0,5.0
19935,1231,132,20231114,Smart TV,55.9,58.2,0,
19936,2057,8,20241030,Smart TV,25.4,59.1,0,
19937,10,434,20241229,Tablet,13.1,25.2,0,
19938,1979,199,20241201,Smart TV,39.7,23.8,0,3.0
19939,1186,29,20240222,Mobile,38.6,46.0,0,
19940,1050,478,20241026,Smart TV,80.8,56.5,0,1.0
19941,462,417,20240802,Mobile,5.8,16.5,0,4.0
19942,2079,579,20230622,Mobile,62.7,52.3,0,1.0
19943,865,348,20240603,Mobile,21.7,54.3,0,5.0
19944,1615,262,20241128,Mobile,26.3,16.9,0,
19945,567,245,20240819,Tablet,28.4,20.4,0,2.0
19946,1184,366,20241206,Mobile,27.7,49.4,0,
19947,1269,264,20240707,Laptop,83.6,77.4,0,5.0
19948,17,354,20240515,Laptop,90.1,50.4,0,
19949,2626,94,20240802,Smart TV,74.0,74.8,0,
19950,906,435,20240625,Web Browser,27.7,28.3,0,4.0
19951,1763,122,20230320,Smart TV,17.6,62.9,0,5.0
19952,1451,207,20241122,Laptop,7.5,9.4,0,2.0
19953,1156,503,20240822,Mobile,52.8,61.4,0,1.0
19954,2205,506,20240327,Mobile,98.9,79.7,0,
19955,2481,341,20240820,Mobile,134.4,75.9,0,2.0
19956,1404,36,20241211,Smart TV,109.7,75.7,0,5.0
19957,17,81,20240330,Laptop,12.3,20.8,0,5.0
19958,922,355,20241102,Mobile,45.8,38.8,0,5.0
19959,968,213,20241219,Mobile,64.4,71.6,0,
19960,2012,286,20241014,Laptop,56.7,34.8,0,3.0
19961,1027,483,20241104,Laptop,40.9,32.4,0,1.0
19962,2915,17,20240628,Tablet,24.3,43.4,0,
19963,1208,142,20240719,Laptop,102.6,75.4,0,
19964,1942,389,20240606,Smart TV,31.3,61.3,0,5.0
19965,2181,379,20231218,Smart TV,72.5,60.9,0,
19967,2239,300,20241217,Mobile,18.5,63.7,0,1.0
19968,411,485,20240417,Mobile,35.5,64.6,0,3.0
19969,1843,352,20240926,Web Browser,78.2,52.8,0,5.0
19970,2319,524,20231010,Smart TV,23.9,27.5,0,2.0
19971,2546,533,20240831,Smart TV,107.2,68.3,0,1.0
19972,511,239,20241221,Smart TV,101.0,89.4,0,1.0
19973,1311,263,20241109,Smart TV,49.3,53.0,0,2.0
19974,2693,404,20241115,Laptop,86.2,53.9,0,1.0
19975,2075,88,20241031,Smart TV,100.7,68.5,0,5.0
19976,1204,179,20241227,Web Browser,121.5,81.0,0,2.0
19977,2955,201,20240511,Tablet,70.4,65.7,0,2.0
19978,2907,169,20240626,Mobile,4.9,5.5,0,2.0
19979,626,223,20241017,Tablet,117.1,84.8,0,
19980,1180,11,20231117,Laptop,37.0,30.8,0,
19981,1124,535,20231012,Mobile,39.7,26.5,0,1.0
19982,54,564,20240919,Smart TV,57.1,56.6,0,3.0
19983,73,66,20240803,Mobile,130.5,77.7,0,
19984,2555,376,20241231,Laptop,29.0,17.4,0,5.0
19985,2747,1,20241111,Mobile,31.9,66.5,0,2.0
19986,1668,5,20241107,Smart TV,95.0,89.6,0,
19987,293,268,20240624,Mobile,77.7,50.5,0,5.0
19988,2694,77,20241013,Mobile,91.9,70.7,0,5.0
19989,2027,571,20240415,Smart TV,43.3,90.2,1,4.0
19990,2249,176,20241123,Smart TV,127.3,79.6,0,4.0
19991,576,298,20240524,Mobile,60.3,61.6,0,
19992,541,147,20230829,Laptop,75.1,55.2,0,5.0
19993,2090,459,20241118,Mobile,168.0,99.4,1,4.0
19994,208,264,20230320,Smart TV,94.7,87.7,0,
19995,859,289,20240930,Mobile,26.6,27.1,0,
19996,284,518,20241102,Laptop,33.8,67.6,0,2.0
19997,1936,430,20240111,Gaming Console,14.8,34.3,0,
19999,1170,18,20241210,Smart TV,69.1,38.8,0,5.0
20000,2105,558,20230827,Mobile,56.9,49.9,0,3.0
20001,2156,37,20241223,Smart TV,21.6,14.0,0,2.0
20002,2796,346,20240219,Smart TV,47.7,86.8,0,3.0
20003,1825,312,20230505,Tablet,15.9,28.4,0,5.0
20004,2749,123,20240608,Smart TV,77.0,64.2,0,2.0
